title,count
86 Part 2,61
Hai to Gensou no Grimgar,5
Lupin III,1
Senpai ga Uzai Kouhai no Hanashi,8
Genjitsu Shugi Yuusha no Oukoku Saikenki,4
Afro-Ken,2
Shakunetsu no Takkyuu Musume,1
Plunderer,1
Meng Qi Shi Shen: Huanxi Zhui Hun,1
Inu ni Nattara Suki na Hito ni Hirowareta.,3
Ghost Hunt,2
Shinsekai yori,4
Happy Sugar Life,6
Kiznaiver,3
Kishibe Rohan wa Ugokanai,2
Bokura ga Ita,1
Jaku-Chara Tomozaki-kun Specials,1
Toaru Kagaku no Railgun T: Motto Marutto Railgun,1
Donguri to Yamaneko,1
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,3
Saenai Heroine no Sodatekata Fine,4
Go! Saitama,1
Kuro no Shoukanshi,1
Sabikui Bisco,19
Shoujo Kakumei Utena,1
Tonari no Kaibutsu-kun,2
Gintama': Enchousen,2
JK Bitch ni Shiboraretai,1
Queen Emeraldas,1
Blood-C,1
Harmony,1
"\"Dragon Ball Z Movie 15: Fukkatsu no \"\"F\"\"\"",2
Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,1
Slow Loop,11
Lupin III: Part 5,2
Higurashi no Naku Koro ni Gou,2
Corrector Yui,1
Hotarubi no Mori e,2
Nomad: Megalo Box 2,6
Wanmei Shijie,1
Tottoko Hamtarou,1
Joshiraku,2
Sakasama no Patema,2
Bokutachi wa Benkyou ga Dekinai,1
Samurai Noodles: The Originator,1
Sasaki to Miyano,25
School Days,5
InuYasha Movie 3: Tenka Hadou no Ken,1
Nyan Koi!,1
Koi to Yobu ni wa Kimochi Warui,3
Saiki Kusuo no Ψ-nan: Kanketsu-hen,1
Kurenai no Buta,3
Ao no Exorcist: Kyoto Fujouou-hen,1
Toaru Hikuushi e no Tsuioku,1
Hikari no Ou,2
High Card,1
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,2
Sugar Apple Fairy Tale,6
K-On! Movie,2
Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,1
Umibe no Étranger,7
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,1
Joker Game,1
Itou Junji: Collection,1
Gintama: Yorinuki Gintama-san on Theater 2D,1
Meng Qi Shi Shen: Zaijie Liangyuan,3
Steins;Gate: Oukoubakko no Poriomania,2
Kino no Tabi: The Beautiful World,1
Ginga Tetsudou 999 (Movie),1
Yamato 2520,1
"Ore, Tsushima (ONA)",1
Hellsing Ultimate,8
The iDOLM@STER Live For You!,1
Yuru Camp△,5
Shenmue the Animation,4
Robotics;Notes,1
Kaze no Tani no Nausicaä,3
Gakuen Babysitters,2
Issho ni Sleeping: Sleeping with Hinako,1
Omoide Poroporo,3
Mairimashita! Iruma-kun 2nd Season,2
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",1
Kidou Senshi Gundam I,1
Shi Wan Ge Leng Xiaohua,1
Akane wa Tsumare Somerareru,2
Date A Live IV,1
Platonic Chain: Web,1
One Piece Movie 14: Stampede,1
Digimon Xros Wars,1
Yuri!!! on Ice,3
Gunslinger Girl: Il Teatrino,1
Di Gi Charat,1
Youjo Senki,2
Kyousou Giga (TV),1
Xian Wang de Richang Shenghuo 2,2
Sakamichi no Apollon,1
Yokohama Kaidashi Kikou,1
Cencoroll,1
Kimetsu no Yaiba: Yuukaku-hen,127
Byousoku 5 Centimeter,8
Lupin III: Lupin vs. Fukusei-ningen,1
Princess Connect! Re:Dive Season 2,13
Kuuchuu Buranko,1
Namakura Gatana,1
Joshikausei,1
Hidamari no Ki,1
Hina Logi: From Luck & Logic,1
Bright: Samurai Soul,1
Bokura no Nanokakan Sensou,1
Boku wa Tomodachi ga Sukunai,1
Fate/Apocrypha,1
Kyoukai no Rinne,1
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,5
3-gatsu no Lion,4
Overflow,2
Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,1
Himouto! Umaru-chan,2
Koukyuu no Karasu,2
Zombieland Saga,4
Densetsu Kyojin Ideon: Hatsudou-hen,1
High School DxD Hero,1
Lucky☆Star,1
Sidonia no Kishi: Ai Tsumugu Hoshi,3
Mahoutsukai no Yome,1
Uchouten Kazoku,1
High Score Girl: Extra Stage,2
One Piece: Jango no Dance Carnival,1
Yesterday wo Utatte,2
Osake wa Fuufu ni Natte kara,2
Sasurai no Shoujo Nell,1
Dragon Ball Movie 3: Makafushigi Daibouken,1
Devilman: Crybaby,5
Seikai no Monshou Special,1
The Animatrix,2
"Tantei wa Mou, Shindeiru.",5
Getsuyoubi no Tawawa,1
Gokushufudou,2
Shokugeki no Souma: Ni no Sara,1
Ikoku Meiro no Croisée The Animation,1
Fate/Zero,3
Detroit Metal City,1
100-man no Inochi no Ue ni Ore wa Tatteiru,2
Rewrite,1
Needless,1
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,4
Super Crooks,2
Ichiban Ushiro no Daimaou,1
Kami-tachi ni Hirowareta Otoko,1
Beastars,5
Kin no Kuni Mizu no Kuni,1
Wotaku ni Koi wa Muzukashii,6
No.6,1
Ura Sekai Picnic,4
Aku no Hana,2
Shanhe Jian Xin,1
Sora no Aosa wo Shiru Hito yo,1
Evangelion: 3.0 You Can (Not) Redo,1
Uchi no Shishou wa Shippo ga Nai,1
Munou na Nana,1
Kamisama Hajimemashita,1
High Score Girl,1
Gundam: G no Reconguista,1
Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,1
Nokemono-tachi no Yoru,1
Charlotte,6
Nu Wushen de Canzhuo II,2
Seto no Hanayome,1
Touch,1
Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,1
Love Live! Sunshine!! 2nd Season,1
Seijo no Maryoku wa Bannou desu,5
Love Live! Superstar!!,1
Zetsuen no Tempest,3
Naruto,10
Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?,1
Inu-Ou,2
Platinum End,18
Yu☆Gi☆Oh! Arc-V,1
Runway de Waratte,1
Eve no Jikan,1
Saiki Kusuo no Ψ-nan 2,1
Tenki no Ko,7
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,1
Mama wa Shougaku 4 Nensei,1
Karneval (TV),1
Pet,1
Shoujo Kyouiku RE,1
Tomodachi Game,1
Hana yori Dango,2
Uzaki-chan wa Asobitai! Double,1
Shitcom,2
Hanyou no Yashahime: Sengoku Otogizoushi,1
Afro Samurai: Resurrection,1
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,1
Fate/Extra: Last Encore - Illustrias Tendousetsu,2
Sidonia no Kishi: Daikyuu Wakusei Seneki,1
Mairimashita! Iruma-kun 3rd Season,2
Wolf's Rain,2
Redline,4
Shaman King,2
Girls & Panzer Movie,2
Saenai Heroine no Sodatekata,4
Hypnosis Mic: Division Rap Battle - Rhyme Anima,2
Houkago Teibou Nisshi,2
Kenja no Mago,4
Kaifuku Jutsushi no Yarinaoshi,9
Kengan Ashura,1
Haha wo Tazunete Sanzenri,1
Hoshi no Samidare,1
Mushishi,5
Fight Ippatsu! Juuden-chan!!,1
Houkago no Pleiades (TV),1
Hanebado!,2
Darwin's Game,3
Juuni Kokuki,3
Kimi no Iru Machi: Tasogare Kousaten,1
Eden (ONA),1
Crusher Joe OVA,1
Kiratto Pri☆chan Season 3,1
3D Onara Gorou ga Dance Dance Dance!!,1
Yama no Susume Third Season,1
Durarara!!x2 Ten,1
Kingdom 2nd Season,1
3-gatsu no Lion meets Bump of Chicken,1
Leadale no Daichi nite,15
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,1
Area 88,1
Mermaid Melody Pichi Pichi Pitch Pure,1
Cue!,2
Suki tte Ii na yo.,1
High School Fleet Movie,1
Kanamewo,1
Macross: Do You Remember Love?,2
Barakamon,6
Shoujo☆Kageki Revue Starlight Movie,7
Tamako Love Story,2
Shikkakumon no Saikyou Kenja,8
Bounty Hunter: The Hard,1
Summer Ghost,2
Inuyashiki,2
Karin,1
Saenai Heroine no Sodatekata ♭,1
Kemono Friends,1
Kamigami no Ki,1
Ooyukiumi no Kaina,2
Karakai Jouzu no Takagi-san Movie,1
Yuu☆Yuu☆Hakusho,4
Dr. Stone,4
◯,1
Isekai Shokudou 2,6
G.R.M.,1
Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,1
Takano Kousaten,2
Urusei Yatsura,1
Enen no Shouboutai,2
Ginga Densetsu Weed,1
Ojamajo Doremi,1
Sound & Fury,1
Toji no Miko,1
Kageki Shoujo!!,2
No Game No Life: Zero,1
Monster Strike The Animation,1
Touch: Cross Road - Kaze no Yukue,1
Yuru Yuri Nachuyachumi!,1
